eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85044381838,10.1016/j.buildenv.2018.01.009,S036013231830009X,,"Evaluation of relative weights for temperature, CO<inf>2</inf>, and noise in the aircraft cabin environment",ar,Article,Jia S.,,Tianjin University,Tianjin,China,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,108-116,,,16,1,publisherfree2read,Bronze,,,
2-s2.0-85044380060,10.1016/j.buildenv.2018.01.013,S0360132318300192,,Indoor environmental quality in social housing: A literature review,re,Review,Diaz Lozano Patino E.,,University of Toronto,Toronto,Canada,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,231-241,,,136,0,,,,,
2-s2.0-85044379287,10.1016/j.buildenv.2018.01.012,S0360132318300180,,Application of a multi-variable optimization method to determine lift-up design for optimum wind comfort,ar,Article,Du Y.,,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,242-254,,,42,0,,,,,
2-s2.0-85044378661,10.1016/j.buildenv.2018.01.014,S0360132318300209,,A technical note on simplified modeling of turbulent mixing in wind-driven single sided ventilation,ar,Article,Carrilho da Graça G.,,Faculdade de Ciências da Universidade de Lisboa,Lisbon,Portugal,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,12-15,,,17,0,,,,,
2-s2.0-85044373276,10.1016/j.buildenv.2017.12.036,S0360132317306042,,PM collection performance of electret filters electrospun with different dielectric materials-a numerical modeling and experimental study,ar,Article,Cai R.R.,,South China University of Technology,Guangzhou,China,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,210-219,,,56,0,,,,,
2-s2.0-85044364917,10.1016/j.buildenv.2018.01.015,S0360132318300210,,Optimisation of lightweight green wall media for greywater treatment and reuse,ar,Article,Prodanovic V.,,Monash University,Melbourne,Australia,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,99-107,,,59,0,,,,,
2-s2.0-85044362558,10.1016/j.buildenv.2018.01.010,S0360132318300106,,Analysing urban ventilation in building arrays with the age spectrum and mean age of pollutants,ar,Article,Lau G.E.,,City University of Hong Kong,Hong Kong,Hong Kong,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,288-305,,,28,0,,,,,
2-s2.0-85044344778,10.1016/j.buildenv.2017.12.030,S036013231730598X,,Inverse hygric property determination based on dynamic measurements and swarm-intelligence optimisers,ar,Article,Vereecken E.,,KU Leuven,Leuven,Belgium,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,184-196,,,8,0,repositoryam,Green,,,
2-s2.0-85044147652,10.1016/j.buildenv.2017.12.038,S0360132317306066,,"Human responses to high air temperature, relative humidity and carbon dioxide concentration in underground refuge chamber",ar,Article,Li Y.,,Peoples Liberation Army Engineering University;Southeast University,Nanjing;Nanjing,China;China,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,53-62,,,63,0,,,,,
2-s2.0-85043477187,10.1016/j.buildenv.2017.12.037,S0360132317306054,,Experimental and numerical investigations of thermal performance of a Hemp Lime external building insulation,ar,Article,Costantine G.,,"Institut de Thermique, Mécanique, Matériaux (ITheMM)",Reims,France,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,140-153,,,43,0,,,,,
2-s2.0-85042010276,10.1016/j.buildenv.2017.12.033,S0360132317306017,,Purifier or fresh air unit? A study on indoor particulate matter purification strategies for buildings with split air-conditioners,ar,Article,Shi Y.,,Tsinghua University,Beijing,China,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,1-11,,,20,0,,,,,
2-s2.0-85041743568,10.1016/j.buildenv.2017.11.033,S0360132317305462,,Thermal inertia assessment of an experimental extensive green roof in summer conditions,ar,Article,Bevilacqua P.,,Università della Calabria,Rende,Italy,,,,,2018-03-01,March 2018,Building and Environment,03601323,26874,,Journal,131,,,264-276,,,45,0,,,,,
2-s2.0-85044663742,10.1016/j.buildenv.2017.11.045,S0360132317305589,,Determination of optimal plaster thickness for moisture buffering of indoor air,ar,Article,Maskell D.,,"University of Bath, Department of Architecture & Civil Engineering",Bath,United Kingdom,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,143-150,,,51,0,repositoryam,Green,,,
2-s2.0-85044641753,10.1016/j.buildenv.2017.12.031,S0360132317305991,,Evaluation of comfort conditions in airport terminal buildings,ar,Article,Kotopouleas A.,,University of Kent,Canterbury,United Kingdom,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,162-178,,,45,1,repositoryam,Green,,,
2-s2.0-85044621949,10.1016/j.buildenv.2017.12.024,S0360132317305929,,A novel methodology to realistically monitor office occupant reactions and environmental conditions using a living lab,ar,Article,Jamrozik A.,,,,,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,190-199,,,50,1,publisherhybridgold,Hybrid Gold,,,
2-s2.0-85044374534,10.1016/j.buildenv.2017.12.020,S0360132317305887,,Thermal sensation models: Validation and sensitivity towards thermo-physiological parameters,ar,Article,Koelblen B.,,Empa - Swiss Federal Laboratories for Materials Science and Technology;Politechnika Warszawska,Dubendorf;Warsaw,Switzerland;Poland,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,200-211,,,46,0,,,,,
2-s2.0-85044365529,10.1016/j.buildenv.2017.12.032,S0360132317306005,,Normalising and assessing carbon emissions in the building sector: A review on the embodied CO<inf>2</inf> emissions of residential buildings,re,Review,Chastas P.,,Aristotle University of Thessaloniki,Thessaloniki,Greece,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,212-226,,,156,0,,,,,
2-s2.0-85044356872,10.1016/j.buildenv.2017.12.025,S0360132317305930,,Alternately airtight/ventilated emission method: A universal experimental method for determining the VOC emission characteristic parameters of building materials,ar,Article,Zhou X.,,Xi'an University of Architecture and Technology;Xi'an Jiaotong University,Xi'an;Xi'an,China;China,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,179-189,,,47,0,,,,,
2-s2.0-85042274959,10.1016/j.buildenv.2017.12.029,S0360132317305978,,Empirical validation and local sensitivity analysis of a lumped-parameter thermal model of an outdoor test cell,ar,Article,Cattarin G.,,Paris-Est Sup;Politecnico di Milano;Efficacity,Marne-la-Vallee;Milan;Marne-la-Vallee,France;Italy;France,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,151-161,,,30,0,repositoryam,Green,,,
2-s2.0-85040632694,10.1016/j.buildenv.2017.12.027,S0360132317305954,,Selection of optimization objectives for decision-making in building energy retrofits,ar,Article,Jafari A.,,University of New Mexico School of Engineering,Albuquerque,United States,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,94-103,,,73,0,,,,,
2-s2.0-85040594112,10.1016/j.buildenv.2017.12.013,S0360132317305814,,Comparing the cooling effects of a tree and a concrete shelter using PET and UTCI,ar,Article,Cheung P.K.,,The University of Hong Kong,Hong Kong,Hong Kong,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,49-61,,,138,0,,,,,
2-s2.0-85040584177,10.1016/j.buildenv.2017.12.001,S0360132317305590,,Investigation on characteristics of thousand-meter height wind profiles at non-tropical cyclone prone areas based on field measurement,ar,Article,Liu Z.,,Harbin Institute of Technology,Harbin,China,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,62-73,,,42,0,,,,,
2-s2.0-85040583409,10.1016/j.buildenv.2017.12.019,S0360132317305875,,Seasonal variation of window opening behaviors in two naturally ventilated hospital wards,ar,Article,Shi Z.,,Southeast University,Nanjing,China,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,85-93,,,65,0,repositoryvor,Green,,,
2-s2.0-85040566905,10.1016/j.buildenv.2017.12.022,S0360132317305905,,Strategies to promote green building technologies adoption in developing countries: The case of Ghana,ar,Article,Darko A.,,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,74-84,,,139,0,repositoryam,Green,,,
2-s2.0-85040009118,10.1016/j.buildenv.2017.12.023,S0360132317305917,,Predicting contaminant dispersion using modified turbulent Schmidt numbers from different vortex structures,ar,Article,Li F.,,Nanjing Tech University;Tianjin University,Nanjing;Tianjin,China;China,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,120-127,,,32,1,repositoryvor,Green,,,
2-s2.0-85040000502,10.1016/j.buildenv.2017.11.026,S0360132317305334,,Comparing the indoor environmental quality of a displacement ventilation and passive chilled beam application to conventional air-conditioning in the Tropics,ar,Article,Pantelic J.,,"ETH Zürich;University of California, Berkeley",Zurich;Berkeley,Switzerland;United States,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,128-142,,,25,0,,,,,
2-s2.0-85039984483,10.1016/j.buildenv.2017.12.021,S0360132317305899,,Complying with the demand of standardization in outdoor thermal comfort: a first approach to the Global Outdoor Comfort Index (GOCI),ar,Article,Golasi I.,,Sapienza Università di Roma,Rome,Italy,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,104-119,,,81,0,repositoryvor,Green,,,
2-s2.0-85039982011,10.1016/j.buildenv.2017.12.014,S0360132317305826,,Effects of the tree distribution and species on outdoor environment conditions in a hot summer and cold winter zone: A case study in Wuhan residential quarters,ar,Article,Zhang L.,,Collaborative Innovation Center of Geospatial Technology;Huazhong Agricultural University;Wuhan University;Research Center for Digital City,Wuhan;Wuhan;Wuhan;Wuhan,China;China;China;China,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,27-39,,,178,0,,,,,
2-s2.0-85038925206,10.1016/j.buildenv.2017.12.012,S0360132317305802,,Ozone reaction with human surfaces: Influences of surface reaction probability and indoor air flow condition,ar,Article,Rim D.,,Penn State College of Engineering,University Park,United States,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,40-48,,,35,0,,,,,
2-s2.0-85038639078,10.1016/j.buildenv.2017.12.018,S0360132317305863,,Air ventilation assessment under unstable atmospheric stratification — A comparative study for Hong Kong,ar,Article,Wang W.,,Chinese University of Hong Kong,Hong Kong,Hong Kong,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,1-13,,,54,0,repositoryvor,Green,,,
2-s2.0-85038634535,10.1016/j.buildenv.2017.12.016,S036013231730584X,,Experimental and numerical investigations of indoor air movement distribution with an office ceiling fan,ar,Article,Chen W.,,Tianjin University,Tianjin,China,,,,,2018-02-15,15 February 2018,Building and Environment,03601323,26874,,Journal,130,,,14-26,,,60,0,repositoryvor,Green,,,
2-s2.0-85040793003,10.1016/j.buildenv.2017.12.005,S0360132317305632,,Parametric study of air curtain door aerodynamics performance based on experiments and numerical simulations,ar,Article,Qi D.,,Centre for Zero Energy Building Studies,Montreal,Canada,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,65-73,,,40,0,repositoryam,Green,,,
2-s2.0-85040650654,10.1016/j.buildenv.2017.11.039,S0360132317305528,,Multiple perspectives of the value of occupancy-based HVAC control systems,ar,Article,Nikdel L.,,Clarkson University,Potsdam,United States,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,15-25,,,54,0,,,,,
2-s2.0-85040577165,10.1016/j.buildenv.2017.11.024,S0360132317305310,,Vertical ventilation concepts for future passenger cars,ar,Article,Dehne T.,,Deutsches Zentrum für Luft- und Raumfahrt (DLR),Koln,Germany,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,142-153,,,22,0,,,,,
2-s2.0-85040006605,10.1016/j.buildenv.2017.12.009,S0360132317305759,,Influence of air change rates on indoor CO<inf>2</inf> stratification in terms of Richardson number and vorticity,ar,Article,Deng H.Y.,,Soochow University,Suzhou,China,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,74-84,,,87,0,,,,,
2-s2.0-85039162040,10.1016/j.buildenv.2017.11.023,S0360132317305309,,Biomimetic duct tee for reducing the local resistance of a ventilation and air-conditioning system,ar,Article,Gao R.,,Xi'an University of Architecture and Technology,Xi'an,China,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,130-141,,,72,0,,,,,
2-s2.0-85038893412,10.1016/j.buildenv.2017.12.006,S0360132317305644,,Fast-growing bio-based materials as an opportunity for storing carbon in exterior walls,ar,Article,Pittau F.,,ETH Zürich,Zurich,Switzerland,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,117-129,,,185,0,,,,,
2-s2.0-85038214937,10.1016/j.buildenv.2017.12.008,S0360132317305747,,Using a chain recooling system on buildings in hot and humid climates,ar,Article,Chen W.J.,,College of Engineering,College Station,United States,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,85-95,,,5,0,,,,,
2-s2.0-85038211868,10.1016/j.buildenv.2017.12.011,S0360132317305772,,Personal comfort models: Predicting individuals’ thermal preference using occupant heating and cooling behavior and machine learning,ar,Article,Kim J.,,"University of California, Berkeley",Berkeley,United States,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,96-106,,,362,0,,,,,
2-s2.0-85038208875,10.1016/j.buildenv.2017.12.015,S0360132317305838,,Characterizing dynamic transmission of contaminants on a surface touch network,ar,Article,Xiao S.,,The University of Hong Kong,Hong Kong,Hong Kong,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,107-116,,,16,0,,,,,
2-s2.0-85037813057,10.1016/j.buildenv.2017.12.007,S0360132317305656,,Characteristics of indoor/outdoor PM<inf>2.5</inf> and related carbonaceous species in a typical severely cold city in China during heating season,ar,Article,Xiao Y.,,Harbin Institute of Technology,Harbin,China,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,54-64,,,34,0,repositoryvor,Green,,,
2-s2.0-85037658434,10.1016/j.buildenv.2017.12.002,S0360132317305607,,Green façades to control wall surface temperature in buildings,ar,Article,Vox G.,,Università degli studi di Bari Aldo Moro,Bari,Italy,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,154-166,,,135,0,,,,,
2-s2.0-85037521807,10.1016/j.buildenv.2017.12.004,S0360132317305620,,Human-building interaction under various indoor temperatures through neural-signal electroencephalogram (EEG) methods,ar,Article,Shan X.,,School of Civil and Environmental Engineering,Singapore City,Singapore,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,46-53,,,87,0,,,,,
2-s2.0-85037376200,10.1016/j.buildenv.2017.11.044,S0360132317305577,,Indoor fungal levels in temporary houses occupied following the Great East Japan Earthquake of 2011,ar,Article,Shinohara N.,,National Institute of Advanced Industrial Science and Technology,Tsukuba,Japan,,,,,2018-02-01,1 February 2018,Building and Environment,03601323,26874,,Journal,129,,,26-34,,,15,1,publisherhybridgold,Hybrid Gold,,,
